cords,emotion,x,y,dist
"(0.46, 0.15)",joy,0.46,0.15,0.23271387678296462
"(0.41, 0.69)",joy,0.41,0.69,0.4808251359740042
"(0.66, 0.99)",joy,0.66,0.99,0.8586258008759544
"(0.27, 0.26)",joy,0.27,0.26,0.033184378746804716
"(0.8, 0.57)",joy,0.8,0.57,0.6466950515552891
"(0.2, 0.88)",joy,0.2,0.88,0.6430976827560786
"(0.9, 0.54)",joy,0.9,0.54,0.7212982275472063
"(0.69, 0.47)",joy,0.69,0.47,0.5018495304815573
"(0.61, 0.17)",joy,0.61,0.17,0.37160558860480264
"(0.91, 0.75)",joy,0.91,0.75,0.8391794694901624
"(0.78, 0.68)",joy,0.78,0.68,0.6938610531185401
"(0.14, 0.04)",joy,0.14,0.04,0.22441177231208695
"(0.83, 0.35)",joy,0.83,0.35,0.5957786937646061
"(0.21, 0.72)",joy,0.21,0.72,0.4827910696966394
"(0.06, 0.02)",joy,0.06,0.02,0.28611176880994016
"(0.27, 0.98)",joy,0.27,0.98,0.741968050261058
"(0.66, 0.17)",joy,0.66,0.17,0.4208505542431867
"(0.46, 0.22)",joy,0.46,0.22,0.2160350273977381
"(0.2, 0.06)",joy,0.2,0.06,0.18398791439429124
"(0.31, 0.54)",joy,0.31,0.54,0.3085163235129225
"(0.42, 0.83)",joy,0.42,0.83,0.6169509508219304
"(0.65, 0.79)",joy,0.65,0.79,0.6844106853414802
"(0.93, 0.78)",joy,0.93,0.78,0.8733981222305714
"(0.57, 0.21)",joy,0.57,0.21,0.32648768734183276
"(0.19, 0.08)",joy,0.19,0.08,0.16765499097791392
"(0.67, 0.19)",joy,0.67,0.19,0.4279972226232677
"(0.49, 0.16)",joy,0.49,0.16,0.25749019979954846
"(0.87, 0.78)",joy,0.87,0.78,0.8271607517807633
"(0.42, 0.97)",joy,0.42,0.97,0.7522361630172091
"(0.07, 0.35)",joy,0.07,0.35,0.2073167238112554
"(0.74, 0.21)",joy,0.74,0.21,0.49606191828141283
"(0.49, 0.57)",joy,0.49,0.57,0.4123866407321529
"(0.36, 0.55)",joy,0.36,0.55,0.33217099004755823
"(0.71, 0.52)",joy,0.71,0.52,0.5437982968051628
"(0.87, 0.82)",joy,0.87,0.82,0.8538840589972355
"(0.63, 0.32)",joy,0.63,0.32,0.3937791794313794
"(0.16, 0.51)",joy,0.16,0.51,0.2844584110343654
"(0.33, 0.25)",joy,0.33,0.25,0.08602211571109364
"(0.75, 0.68)",joy,0.75,0.68,0.6709906673867261
"(0.04, 0.42)",joy,0.04,0.42,0.27364378902604686
"(0.6, 0.68)",joy,0.6,0.68,0.5667054341954535
"(0.67, 0.29)",joy,0.67,0.29,0.4283565277673766
"(0.28, 0.69)",joy,0.28,0.69,0.4529118843889872
"(0.63, 0.86)",joy,0.63,0.86,0.7312479611015602
"(0.8, 0.59)",joy,0.8,0.59,0.657172753671085
"(0.71, 0.78)",joy,0.71,0.78,0.7139443869155327
"(0.46, 0.71)",joy,0.46,0.71,0.5183423823790928
"(0.81, 0.12)",joy,0.81,0.12,0.5775246916161921
"(0.56, 0.85)",joy,0.56,0.85,0.6880105708854727
"(0.9, 0.34)",joy,0.9,0.34,0.6630654179244736
"(0.49, 0.11)",joy,0.49,0.11,0.2768525904501622
"(0.75, 0.71)",joy,0.75,0.71,0.691101138338226
"(0.54, 0.19)",joy,0.54,0.19,0.29919556515696316
"(0.79, 0.44)",joy,0.79,0.44,0.5812999179435715
"(0.11, 0.66)",joy,0.11,0.66,0.4425535566971064
"(0.33, 0.59)",joy,0.33,0.59,0.3617263582289333
"(0.7, 0.99)",joy,0.7,0.99,0.8786682231362726
"(0.72, 0.62)",joy,0.72,0.62,0.6094498954145314
"(0.66, 0.93)",joy,0.66,0.93,0.8066310498271554
"(0.37, 0.46)",joy,0.37,0.46,0.2544907437553418
"(0.14, 0.48)",joy,0.14,0.48,0.26327645110434406
"(0.86, 0.47)",joy,0.86,0.47,0.6573706473731363
"(0.85, 0.9)",joy,0.85,0.9,0.8966350148449246
"(0.54, 0.96)",joy,0.54,0.96,0.7796070914113244
"(0.29, 0.58)",joy,0.29,0.58,0.34452229040690086
"(0.64, 0.3)",joy,0.64,0.3,0.40000674843933215
"(0.56, 0.43)",joy,0.56,0.43,0.3688715738002135
"(0.07, 0.32)",joy,0.07,0.32,0.19284168708950009
"(0.6, 0.94)",joy,0.6,0.94,0.786355548811514
"(0.29, 0.99)",joy,0.29,0.99,0.7528991612751041
"(0.94, 0.47)",joy,0.94,0.47,0.7327860048246945
"(0.58, 0.38)",joy,0.58,0.38,0.3638985875402519
"(0.47, 0.27)",joy,0.47,0.27,0.22744202408851952
"(0.94, 0.76)",joy,0.94,0.76,0.8691188851700582
"(0.64, 0.88)",joy,0.64,0.88,0.753518423252957
"(0.26, 0.22)",joy,0.26,0.22,0.023942242268412472
"(0.54, 0.27)",joy,0.54,0.27,0.29692446860396743
"(0.33, 0.12)",joy,0.33,0.12,0.14594452504774816
"(0.25, 0.49)",joy,0.25,0.49,0.25159313402935596
"(0.67, 0.31)",joy,0.67,0.31,0.43122019125089883
"(0.63, 0.31)",joy,0.63,0.31,0.3918306686859533
"(0.72, 0.51)",joy,0.72,0.51,0.5473488042211491
"(0.16, 0.88)",joy,0.16,0.88,0.647112856576546
"(0.82, 0.9)",joy,0.82,0.9,0.8766639404762082
"(0.43, 0.52)",joy,0.43,0.52,0.3370156148773126
"(0.92, 0.83)",joy,0.92,0.83,0.8977044229393322
"(0.97, 0.72)",joy,0.97,0.72,0.8705511156450569
"(0.38, 0.37)",joy,0.38,0.37,0.18866242520735035
"(0.96, 0.28)",joy,0.96,0.28,0.7164499310434135
"(0.97, 0.83)",joy,0.97,0.83,0.9358940679848947
"(0.62, 0.28)",joy,0.62,0.28,0.37753684605039345
"(0.21, 0.01)",joy,0.21,0.01,0.23109002919686947
"(0.92, 0.99)",joy,0.92,0.99,1.0103294208609126
"(0.76, 0.32)",joy,0.76,0.32,0.5216566672796265
"(0.3, 0.47)",joy,0.3,0.47,0.23803790066636557
"(0.93, 0.83)",joy,0.93,0.83,0.905250311278452
"(0.55, 0.71)",joy,0.55,0.71,0.5617142345663759
"(0.57, 0.26)",joy,0.57,0.26,0.32595713850085334
"(0.5, 0.14)",joy,0.5,0.14,0.27357733757781916
"(0.84, 0.46)",joy,0.84,0.46,0.6351343232633684
"(0.57, 0.12)",joy,0.57,0.12,0.3461463374194435
"(0.18, 0.52)",joy,0.18,0.52,0.28888950664355295
"(0.96, 0.8)",joy,0.96,0.8,0.9093406972593452
"(0.88, 0.29)",joy,0.88,0.29,0.6373320265636432
"(0.39, 0.23)",joy,0.39,0.23,0.14549101882674736
"(0.8, 0.84)",joy,0.8,0.84,0.8186240033964721
"(0.43, 0.28)",joy,0.43,0.28,0.1898448396261313
"(0.89, 0.7)",joy,0.89,0.7,0.7933212121518962
"(0.86, 0.71)",joy,0.86,0.71,0.7751610346026416
"(0.09, 0.48)",joy,0.09,0.48,0.28686236104031243
"(0.97, 0.79)",joy,0.97,0.79,0.9111391932993761
"(0.75, 0.3)",joy,0.75,0.3,0.5089786291690972
"(0.28, 0.83)",joy,0.28,0.83,0.592587499236655
"(0.75, 0.13)",joy,0.75,0.13,0.5167554238010245
"(0.43, 0.99)",joy,0.43,0.99,0.7740320914001478
"(0.8, 0.52)",joy,0.8,0.52,0.6225436880671524
"(0.64, 0.87)",joy,0.64,0.87,0.7450229828339883
"(0.4, 0.71)",joy,0.4,0.71,0.49643675804785353
"(0.63, 0.52)",joy,0.63,0.52,0.4771555582501739
"(0.88, 0.97)",joy,0.88,0.97,0.9688572752351235
"(0.97, 0.55)",joy,0.97,0.55,0.789326401451121
"(0.44, 0.11)",joy,0.44,0.11,0.2337153852755306
"(0.54, 0.71)",joy,0.54,0.71,0.5563434067278901
"(0.94, 0.62)",joy,0.94,0.62,0.7930553999113023
"(0.73, 0.92)",joy,0.73,0.92,0.8366344166054581
"(0.22, 0.58)",joy,0.22,0.58,0.342434435845683
"(0.48, 0.98)",joy,0.48,0.98,0.7779584724205998
"(0.44, 0.89)",joy,0.44,0.89,0.6801638635758958
"(0.63, 0.99)",joy,0.63,0.99,0.8445256542078452
"(0.73, 0.32)",joy,0.73,0.32,0.49204775500209486
"(0.78, 0.83)",joy,0.78,0.83,0.7977497724827678
"(0.47, 0.02)",joy,0.47,0.02,0.31378439023038085
"(0.86, 0.24)",joy,0.86,0.24,0.6152466787558337
"(0.61, 0.16)",joy,0.61,0.16,0.37357722662329484
"(0.46, 0.73)",joy,0.46,0.73,0.5366007490042967
"(0.62, 0.2)",joy,0.62,0.2,0.3772107054147915
"(0.33, 0.08)",joy,0.33,0.08,0.17993534246594212
"(0.57, 0.77)",joy,0.57,0.77,0.6231510947666667
"(0.74, 0.79)",joy,0.74,0.79,0.7412570688726351
"(0.12, 0.57)",joy,0.12,0.57,0.3542338529463706
"(0.99, 0.22)",joy,0.99,0.22,0.7454733889430138
"(0.65, 0.97)",joy,0.65,0.97,0.8362845403111554
"(0.81, 0.27)",joy,0.81,0.27,0.5661239333290161
"(0.63, 0.3)",joy,0.63,0.3,0.3901288296090306
"(0.38, 0.08)",joy,0.38,0.08,0.20832955381513057
"(0.91, 0.57)",joy,0.91,0.57,0.743282137455182
"(0.15, 0.36)",joy,0.15,0.36,0.15411084985088633
"(0.29, 0.95)",joy,0.29,0.95,0.712975504576194
"(0.25, 0.43)",joy,0.25,0.43,0.19161025469973703
"(0.05, 0.28)",joy,0.05,0.28,0.1991357555705593
"(0.49, 0.78)",joy,0.49,0.78,0.5944820395104495
"(0.92, 0.63)",joy,0.92,0.63,0.7805497078017868
"(0.67, 0.62)",joy,0.67,0.62,0.5713183871505519
"(0.05, 0.01)",joy,0.05,0.01,0.3002070617355433
"(0.28, 0.62)",joy,0.28,0.62,0.3831628771232917
"(0.28, 0.63)",joy,0.28,0.63,0.3931215583457209
"(0.91, 0.94)",joy,0.91,0.94,0.9668023569470678
"(0.41, 0.06)",joy,0.41,0.06,0.2432166726315411
"(0.25, 0.04)",joy,0.25,0.04,0.19853082810006636
"(0.66, 0.37)",joy,0.66,0.37,0.43558073146339016
"(0.57, 0.04)",joy,0.57,0.04,0.38101329775053966
"(0.12, 0.63)",joy,0.12,0.63,0.4109333741105075
"(0.44, 0.6)",joy,0.44,0.6,0.4108899775148841
"(0.47, 0.46)",joy,0.47,0.46,0.3159343123278921
"(0.78, 0.86)",joy,0.78,0.86,0.8202420418319312
"(0.8, 0.3)",joy,0.8,0.3,0.5586445385711104
"(0.55, 0.72)",joy,0.55,0.72,0.5701347652487602
"(0.2, 0.85)",joy,0.2,0.85,0.6131739735784048
"(0.47, 0.91)",joy,0.47,0.91,0.708307210954903
"(0.42, 0.72)",joy,0.42,0.72,0.5124353756149379
"(0.81, 0.78)",joy,0.81,0.78,0.7827934201672541
"(0.73, 0.14)",joy,0.73,0.14,0.4951334638748985
"(0.97, 0.65)",joy,0.97,0.65,0.8338728082480377
"(0.67, 0.64)",joy,0.67,0.64,0.5848642902057248
"(0.48, 0.09)",joy,0.48,0.09,0.27817426781162136
"(0.58, 0.91)",joy,0.58,0.91,0.7505684187631129
"(0.04, 0.25)",joy,0.04,0.25,0.20508009739966174
"(0.72, 0.52)",joy,0.72,0.52,0.5523780251902596
"(0.54, 0.78)",joy,0.54,0.78,0.6167928102896297
"(0.44, 0.86)",joy,0.44,0.86,0.6514833640410029
"(0.49, 0.84)",joy,0.49,0.84,0.6496102760002485
"(0.52, 0.36)",joy,0.52,0.36,0.3008841519968795
"(0.31, 0.86)",joy,0.31,0.86,0.6249535480806118
"(0.23, 0.48)",joy,0.23,0.48,0.24198873041973262
"(0.48, 0.04)",joy,0.48,0.04,0.30777764233076693
"(0.2, 0.02)",joy,0.2,0.02,0.22299882448139524
"(0.71, 0.51)",joy,0.71,0.51,0.5386889811175153
"(0.75, 0.95)",joy,0.75,0.95,0.8726736188007823
"(1.0, 0.36)",joy,1.0,0.36,0.7649615924723583
"(0.77, 0.43)",joy,0.77,0.43,0.5590787378899715
"(0.4, 0.28)",joy,0.4,0.28,0.16070587362628105
"(0.83, 0.98)",joy,0.83,0.98,0.9446643390550539
"(0.21, 0.66)",joy,0.21,0.66,0.42296879505964735
"(0.08, 0.56)",joy,0.08,0.56,0.36129111935236013
"(0.14, 0.51)",joy,0.14,0.51,0.2910443220514803
"(0.76, 0.84)",joy,0.76,0.84,0.792038937500731
"(0.1, 0.74)",joy,0.1,0.74,0.5220104494035704
"(0.73, 0.81)",joy,0.73,0.81,0.7497457472438865
"(0.72, 0.12)",joy,0.72,0.12,0.48978639577097466
"(0.45, 0.59)",joy,0.45,0.59,0.40706842114846964
"(0.57, 0.7)",joy,0.57,0.7,0.564625453104543
"(0.46, 0.66)",joy,0.46,0.66,0.4733127710262925
"(0.63, 0.35)",joy,0.63,0.35,0.40106651548833916
"(1.0, 0.43)",joy,1.0,0.43,0.7791544279366132
"(0.59, 0.71)",joy,0.59,0.71,0.5844163428020045
"(0.25, 0.27)",joy,0.25,0.27,0.0319715813464146
"(0.92, 0.66)",joy,0.92,0.66,0.7960214532547238
"(0.77, 0.15)",joy,0.77,0.15,0.5326419967474448
"(0.2, 0.28)",joy,0.2,0.28,0.061061245647989475
"(0.49, 0.32)",joy,0.49,0.32,0.2584444054049518
"(0.06, 0.23)",joy,0.06,0.23,0.18494890672211742
"(0.54, 0.08)",joy,0.54,0.08,0.33508137022391005
"(0.79, 0.63)",joy,0.79,0.63,0.6712631451121225
"(0.63, 0.92)",joy,0.63,0.92,0.7828845355477424
"(0.95, 0.67)",joy,0.95,0.67,0.8267984086748212
"(0.54, 0.95)",joy,0.54,0.95,0.7703612449676165
"(0.84, 0.23)",joy,0.84,0.23,0.5953048935457566
"(0.39, 0.74)",joy,0.39,0.74,0.5221464041133249
"(0.4, 1.0)",joy,0.4,1.0,0.7772012367677825
"(0.84, 0.57)",joy,0.84,0.57,0.6813472463624392
"(0.59, 0.46)",joy,0.59,0.46,0.41021120287583485
"(0.75, 0.22)",joy,0.75,0.22,0.5055819331272623
"(0.73, 0.76)",joy,0.73,0.76,0.7123656640774088
"(0.72, 0.2)",joy,0.72,0.2,0.47679856053523867
"(0.42, 0.71)",joy,0.42,0.71,0.5030499427997713
"(0.24, 0.13)",joy,0.24,0.13,0.10856572975910064
"(0.68, 0.13)",joy,0.68,0.13,0.44855535031198845
"(0.76, 0.46)",joy,0.76,0.46,0.560853321063588
"(0.73, 0.46)",joy,0.73,0.46,0.5334245611455951
"(0.76, 0.48)",joy,0.76,0.48,0.569050073552051
"(0.27, 0.07)",joy,0.27,0.07,0.17034255959153602
"(0.29, 0.86)",joy,0.29,0.86,0.6231830766706966
"(0.66, 0.27)",joy,0.66,0.27,0.4164407296536804
"(0.38, 0.72)",joy,0.38,0.72,0.5001704047242721
"(0.95, 0.54)",joy,0.95,0.54,0.7670043080630101
"(0.1, 0.46)",joy,0.1,0.46,0.26463818852346166
"(0.79, 0.59)",joy,0.79,0.59,0.6487458154491182
"(0.81, 0.97)",joy,0.81,0.97,0.9244729060614824
"(0.26, 0.94)",joy,0.26,0.94,0.7017040797802332
"(0.92, 0.6)",joy,0.92,0.6,0.7659409498500175
"(0.5, 0.45)",joy,0.5,0.45,0.3315092846211312
"(0.98, 0.76)",joy,0.98,0.76,0.9014361968430297
"(0.73, 0.53)",joy,0.73,0.53,0.566089345464791
"(0.5, 0.06)",joy,0.5,0.06,0.31144567068754414
"(0.68, 0.71)",joy,0.68,0.71,0.6417059433090253
"(0.43, 0.6)",joy,0.43,0.6,0.40623352707191324
"(0.2, 0.61)",joy,0.2,0.61,0.37422434492623363
"(0.09, 0.18)",joy,0.09,0.18,0.16542955376396823
"(0.91, 0.35)",joy,0.91,0.35,0.6745305128628513
"(0.13, 0.73)",joy,0.13,0.73,0.5047562038949435
"(0.34, 0.8)",joy,0.34,0.8,0.5695586073343248
"(0.27, 0.76)",joy,0.27,0.76,0.5221490826682288
"(0.41, 0.82)",joy,0.41,0.82,0.6045600147085645
"(0.79, 0.1)",joy,0.79,0.1,0.5625508339297428
"(0.21, 0.34)",joy,0.21,0.34,0.10732188131781237
"(0.71, 0.4)",joy,0.71,0.4,0.49249097132735864
"(0.36, 0.64)",joy,0.36,0.64,0.4177493144292377
"(0.46, 0.2)",joy,0.46,0.2,0.21865405233199542
"(0.94, 0.36)",joy,0.94,0.36,0.7057881178714158
"(0.74, 0.65)",joy,0.74,0.65,0.6439186850238788
"(0.73, 0.94)",joy,0.73,0.94,0.8530056773024982
"(0.65, 0.73)",joy,0.65,0.73,0.6370505245465066
"(0.33, 0.46)",joy,0.33,0.46,0.23737303603730275
"(0.46, 0.94)",joy,0.46,0.94,0.7338164059750408
"(0.75, 0.69)",joy,0.75,0.69,0.6776129019955666
"(0.71, 0.53)",joy,0.71,0.53,0.5490422177200631
"(0.02, 0.09)",joy,0.02,0.09,0.26936174273151126
"(0.89, 0.72)",joy,0.89,0.72,0.805121161137684
"(0.17, 0.66)",joy,0.17,0.66,0.42811566331381706
"(0.42, 0.61)",joy,0.42,0.61,0.410793807941601
"(0.25, 0.5)",joy,0.25,0.5,0.2615910440391312
"(0.9, 0.72)",joy,0.9,0.72,0.8131574135532355
"(0.56, 0.46)",joy,0.56,0.46,0.3853031866597447
"(0.16, 0.71)",joy,0.16,0.71,0.4790949511564284
"(0.4, 0.78)",joy,0.4,0.78,0.5633514350354029
"(0.31, 0.08)",joy,0.31,0.08,0.17136784196151172
"(0.47, 0.32)",joy,0.47,0.32,0.2395489938933763
"(0.65, 0.5)",joy,0.65,0.5,0.4823128429943442
"(0.73, 0.51)",joy,0.73,0.51,0.5560536022608045
"(0.49, 0.95)",joy,0.49,0.95,0.7526167498957091
"(0.4, 0.97)",joy,0.4,0.97,0.7478298300690225
"(0.59, 0.49)",joy,0.59,0.49,0.42715985141062474
"(0.34, 0.09)",joy,0.34,0.09,0.17638705112337527
"(0.78, 0.5)",joy,0.78,0.5,0.5957258722608271
"(0.18, 0.51)",joy,0.18,0.51,0.279152964909897
"(0.32, 0.83)",joy,0.32,0.83,0.5963048923756479
"(0.74, 0.3)",joy,0.74,0.3,0.499053453896432
"(0.54, 0.11)",joy,0.54,0.11,0.3219811056000659
"(0.21, 0.76)",joy,0.21,0.76,0.5226952208523646
"(0.57, 0.68)",joy,0.57,0.68,0.5483979976549624
"(0.8, 0.36)",joy,0.8,0.36,0.5683910061392107
"(0.67, 0.45)",joy,0.67,0.45,0.4749543373559515
"(0.84, 0.36)",joy,0.84,0.36,0.6075260622224569
"(0.46, 0.12)",joy,0.46,0.12,0.24568972456138485
"(0.25, 0.11)",joy,0.25,0.11,0.12856855883723173
"(0.82, 0.58)",joy,0.82,0.58,0.6689955524117163
"(0.59, 0.27)",joy,0.59,0.27,0.34668229776010184
"(0.1, 0.84)",joy,0.1,0.84,0.6187104343666833
"(0.35, 0.91)",joy,0.35,0.91,0.6797355102037647
"(0.16, 0.78)",joy,0.16,0.78,0.5481307844291955
"(0.82, 0.37)",joy,0.82,0.37,0.5900922769368394
"(0.73, 0.4)",joy,0.73,0.4,0.5114265803111483
"(0.33, 0.77)",joy,0.33,0.77,0.5383305716670871
"(0.72, 0.16)",joy,0.72,0.16,0.48167809832438796
"(0.1, 0.62)",joy,0.1,0.62,0.4080755794179393
"(0.74, 0.35)",joy,0.74,0.35,0.5076496784198768
"(0.38, 0.06)",joy,0.38,0.06,0.2239188793542718
"(0.21, 0.49)",joy,0.21,0.49,0.25392818802002476
"(0.32, 0.63)",joy,0.32,0.63,0.3987030725436518
"(0.83, 0.87)",joy,0.83,0.87,0.8610181484404729
"(0.69, 0.29)",joy,0.69,0.29,0.4482176983238317
"(0.6, 0.43)",joy,0.6,0.43,0.4035911525014228
"(0.89, 0.49)",joy,0.89,0.49,0.6925405344122466
"(0.53, 0.33)",joy,0.53,0.33,0.2995727963875704
"(0.88, 0.35)",joy,0.88,0.35,0.6449625783472525
"(0.62, 0.46)",joy,0.62,0.46,0.43576130654238293
"(0.32, 0.76)",joy,0.32,0.76,0.5269384594577895
"(0.57, 0.87)",joy,0.57,0.87,0.7103696074696519
"(0.72, 0.37)",joy,0.72,0.37,0.49311250668742174
"(0.94, 0.73)",joy,0.94,0.73,0.8514548307848967
"(0.6, 0.54)",joy,0.6,0.54,0.4659659643320403
"(0.48, 0.58)",joy,0.48,0.58,0.41471510170263143
"(0.13, 0.43)",joy,0.13,0.43,0.22328400848998756
"(0.42, 0.62)",joy,0.42,0.62,0.4198598836206315
"(0.2, 0.41)",joy,0.2,0.41,0.17728078215103887
"(0.7, 0.83)",joy,0.7,0.83,0.7464352206703183
"(0.87, 0.55)",joy,0.87,0.55,0.6985608183822116
"(0.53, 0.64)",joy,0.53,0.64,0.49254208600820587
"(0.22, 0.93)",joy,0.22,0.93,0.6919814057688793
"(0.61, 0.73)",joy,0.61,0.73,0.6123836954111358
"(1.0, 0.53)",joy,1.0,0.53,0.8095611866195929
"(0.69, 0.32)",joy,0.69,0.32,0.45264932650233897
"(0.26, 0.76)",joy,0.26,0.76,0.5217612187834372
"(0.63, 0.17)",joy,0.63,0.17,0.39128059457646513
"(0.71, 0.9)",joy,0.71,0.9,0.8087557223151046
"(0.48, 0.83)",joy,0.48,0.83,0.6365986540587835
"(0.39, 0.11)",joy,0.39,0.11,0.19390308349795313
"(0.07, 0.59)",joy,0.07,0.59,0.39257952762503273
"(0.67, 0.85)",joy,0.67,0.85,0.7448572962682182
"(0.95, 0.37)",joy,0.95,0.37,0.7174068104389169
"(0.17, 0.53)",joy,0.17,0.53,0.30097013335982287
"(0.2, 0.05)",joy,0.2,0.05,0.1937028224172064
"(0.12, 0.37)",joy,0.12,0.37,0.18129047950139673
"(0.13, 0.74)",joy,0.13,0.74,0.5144993630717174
"(0.79, 0.66)",joy,0.79,0.66,0.6891926564307879
"(0.11, 0.36)",joy,0.11,0.36,0.18146783081907936
"(0.54, 0.17)",joy,0.54,0.17,0.30307828650046204
"(0.42, 0.64)",joy,0.42,0.64,0.43811398098607707
"(0.28, 0.68)",joy,0.28,0.68,0.4429428922446032
"(0.14, 0.42)",joy,0.14,0.42,0.2095945474516995
"(0.72, 0.59)",joy,0.72,0.59,0.5911318527439337
"(0.3, 0.38)",disgust,0.3,0.38,0.15193787900562342
"(0.85, 0.7)",joy,0.85,0.7,0.7611431962716171
"(0.97, 0.87)",joy,0.97,0.87,0.9616760283028748
"(0.87, 0.72)",joy,0.87,0.72,0.7891833081749146
"(0.41, 0.64)",joy,0.41,0.64,0.4342107382718368
"(0.55, 0.1)",joy,0.55,0.1,0.3351804860632054
"(0.13, 0.28)",joy,0.13,0.28,0.12204183703066085
"(0.42, 1.0)",joy,0.42,1.0,0.7814419701060091
"(0.54, 0.22)",joy,0.54,0.22,0.2958213885132417
"(0.4, 0.08)",joy,0.4,0.08,0.22183550933653884
"(0.68, 0.35)",joy,0.68,0.35,0.44930927585621216
"(0.74, 0.71)",joy,0.74,0.71,0.6838244572311644
"(0.67, 0.98)",joy,0.67,0.98,0.8548171686413418
"(0.23, 0.72)",joy,0.23,0.72,0.48176447273394446
"(0.19, 0.76)",joy,0.19,0.76,0.5244049043364412
"(0.84, 0.39)",joy,0.84,0.39,0.6142314091381459
"(0.85, 0.96)",joy,0.85,0.96,0.9417743706592219
"(0.64, 0.8)",joy,0.64,0.8,0.6866905127752011
"(0.29, 0.49)",joy,0.29,0.49,0.2555752051946626
"(0.3, 0.65)",joy,0.3,0.65,0.4152299222208061
"(0.76, 0.19)",joy,0.76,0.19,0.5175187711738454
"(0.91, 0.28)",joy,0.91,0.28,0.6665403424907127
"(0.67, 0.66)",joy,0.67,0.66,0.5987718901379596
"(0.64, 0.72)",joy,0.64,0.72,0.622974884316627
"(0.34, 0.15)",joy,0.34,0.15,0.12998848867732707
"(0.28, 0.06)",joy,0.28,0.06,0.1819085305375256
"(0.07, 0.46)",joy,0.07,0.46,0.2821678321678322
"(0.96, 0.7)",joy,0.96,0.7,0.8512301753253462
"(0.82, 0.86)",joy,0.82,0.86,0.8468864077361237
"(0.89, 0.44)",joy,0.89,0.44,0.6759870898546465
"(0.92, 0.64)",joy,0.92,0.64,0.7856135281295912
"(0.93, 0.63)",joy,0.93,0.63,0.7892165364805466
"(0.9, 0.41)",joy,0.9,0.41,0.6773264597391286
"(0.34, 0.94)",joy,0.34,0.94,0.7079744179130942
"(0.56, 0.78)",joy,0.56,0.78,0.6266124488348196
"(0.83, 0.91)",joy,0.83,0.91,0.8907723215653578
"(0.52, 0.84)",joy,0.52,0.84,0.6615196111981898
"(0.22, 0.72)",joy,0.22,0.72,0.48217435859211805
"(0.05, 0.26)",joy,0.05,0.26,0.1959426208998927
"(0.35, 0.3)",joy,0.35,0.3,0.12191571168249454
"(0.8, 0.86)",joy,0.8,0.86,0.8334307394129434
"(0.3, 0.37)",joy,0.3,0.37,0.1426686715644266
"(0.79, 0.29)",joy,0.79,0.29,0.5476751374123756
"(0.25, 0.68)",joy,0.25,0.68,0.4415696099997472
"(0.93, 0.4)",joy,0.93,0.4,0.7040277332226746
"(0.94, 0.99)",joy,0.94,0.99,1.0238043411057296
"(0.25, 0.59)",joy,0.25,0.59,0.3515775837541491
"(0.21, 0.92)",joy,0.21,0.92,0.6824240628774824
"(0.38, 0.9)",joy,0.38,0.9,0.6752216524341383
"(0.94, 0.79)",joy,0.94,0.79,0.8874457415817333
"(0.11, 0.47)",joy,0.11,0.47,0.2678974340314657
"(0.27, 0.66)",joy,0.27,0.66,0.4222937037460784
"(0.34, 0.88)",joy,0.34,0.88,0.6485700895314009
"(0.39, 0.62)",joy,0.39,0.62,0.4082494783330959
"(0.12, 0.91)",joy,0.12,0.91,0.6830283862471492
"(0.8, 0.49)",joy,0.8,0.49,0.6095640539434262
"(0.87, 0.49)",joy,0.87,0.49,0.6739455479444981
"(0.75, 0.46)",joy,0.75,0.46,0.5516806618354145
"(0.58, 0.71)",joy,0.58,0.71,0.5785650928194466
"(0.68, 0.68)",joy,0.68,0.68,0.6199953306161413
"(0.17, 0.61)",joy,0.17,0.61,0.3789843994424881
"(0.6, 0.7)",joy,0.6,0.7,0.5824230314884499
"(0.71, 0.35)",joy,0.71,0.35,0.47842816669288923
"(0.08, 0.34)",joy,0.08,0.34,0.1935312632262763
"(0.22, 0.67)",joy,0.22,0.67,0.43224792183407235
"(0.23, 0.5)",joy,0.23,0.5,0.2619543550157021
"(0.56, 0.75)",joy,0.56,0.75,0.6008750729914345
"(0.51, 0.37)",joy,0.51,0.37,0.296069496991425
"(0.89, 0.71)",joy,0.89,0.71,0.7991804019624875
"(0.4, 0.83)",joy,0.4,0.83,0.6115706709042658
"(0.52, 0.96)",joy,0.52,0.96,0.7722547680455168
"(0.93, 0.87)",joy,0.93,0.87,0.9318804660431569
"(0.06, 0.3)",joy,0.06,0.3,0.19473439016540223
"(0.69, 0.88)",joy,0.69,0.88,0.7809061977639171
"(0.76, 0.16)",joy,0.76,0.16,0.521184584216551
"(0.92, 0.68)",joy,0.92,0.68,0.8067909843963931
"(0.65, 0.55)",joy,0.65,0.55,0.5111550886679433
"(0.53, 0.9)",joy,0.53,0.9,0.720414954376514
"(0.44, 0.06)",joy,0.44,0.06,0.26451660658764614
"(0.99, 0.3)",joy,0.99,0.3,0.7477812029386242
"(0.76, 0.26)",joy,0.76,0.26,0.5156947383216853
"(0.64, 0.75)",joy,0.64,0.75,0.6464441307503863
"(0.8, 0.56)",joy,0.8,0.56,0.6416258414959055
"(0.59, 0.08)",joy,0.59,0.08,0.37987366346669593
"(0.48, 0.76)",joy,0.48,0.76,0.5721384987344149
"(0.94, 0.87)",joy,0.94,0.87,0.9392582701779667
